1.683740144969026,1.606331051456734,2.252837824389595,1.6063653347168263,1.604217266803517,2.2671395107666426,1.688069181509525,1.869970765388884,1.6867541915098878,2.2736709576385445,2.2291286321893464,1.64207708329268,1.9433842228214486,2.2695086284591843,2.026245360013599,1.8810149965507583,1.6883592321839693,1.8760632239304698,2.024685724290748,1.6020659628766771,1.686083281077806,1.6709295272264415,1.734227641722791,1.605476254617903,1.7050672151748199,1.6832564700374464,1.6054683729868553,2.037028798188161,1.603790880844451,2.242622789164388,1.8656049854415089,2.3527235164066576,1.5834290664277004,1.6882315010926536,1.6882932803218273,1.6039351938430764,2.0709627306380747,1.6793468365854103,1.903851391407652,1.8383145747917833,0.4269741405919589,2.208996191738768,1.6043878312172772,1.9462083267856438,1.985741800551614,2.162381764304987,1.6031086990613626,2.0592571244415456,1.6849490807310394,1.6999608224338585,2.0569533594117995,1.6883180694566806,2.043123490802875,1.9607325523211048,1.9967763151252587,1.687789394417676,1.7019534173187318,1.897454265002987,1.6647677412601378,1.7209305839805622
1.6883592321839693,1.6832564700374464,1.6647677412601378,2.3527235164066576,1.869970765388884,1.9462083267856438,2.0569533594117995,2.162381764304987,1.606331051456734,1.903851391407652,1.9967763151252587,1.8760632239304698,1.6883180694566806,2.2695086284591843,2.026245360013599,2.2671395107666426,1.7209305839805622,2.024685724290748,1.7019534173187318,1.6039351938430764,1.6832564700374464,1.6883592321839693,1.6971940168018735,1.606331051456734,1.9315241452280671,1.9900771206906949,1.9881676524749983,1.6882589587498744,1.604689453347209,2.044873595509527,1.6054278047026393,2.449037425757294,2.1457926725864,1.6882339314453336,2.2525620796656103,1.9870293079778447,1.6052626645926382,2.1552222994523516,1.6052626645926382,1.7419359598396151,1.9983714171947444,1.670324016470873,1.687815140132826,1.5832813072249161,1.6173596945371311,1.8771978816422223,2.0569533594117995,2.024685724290748,1.6647677412601378,1.6039351938430764,2.1535297476613517,1.6056547573048325,2.1637082626340316,2.135043223732578,1.7419359598396151,1.9822796578713637,2.024685724290748,2.0569533594117995,2.1457926725864,1.6882339314453336
2.0569533594117995,2.3527235164066576,1.869970765388884,2.1457926725864,1.6647677412601378,2.1637082626340316,1.9315241452280671,2.162381764304987,2.449037425757294,2.024685724290748,1.5832813072249161,1.9900771206906949,2.024685724290748,2.024685724290748,2.1535297476613517,1.7419359598396151,1.8760632239304698,1.670324016470873,1.6173596945371311,1.6883592321839693,2.1777889336674905,1.670324016470873,1.999430728031996,2.4806437782514497,2.335321961103988,2.044873595509527,2.1457926725864,2.0863783055849376,1.6173596945371311,1.9315241452280671,1.8413284254141464,2.044873595509527,1.8967656556318735,2.044873595509527,2.418444827252954,1.905637735467297,1.602289324495354,1.8771978816422223,1.588705161173933,1.9900771206906949,1.8771978816422223,1.6886894210670989,2.162381764304987,1.8760632239304698,2.143373240176903,2.1457926725864,1.7412670480471533,2.0000343791362707,1.6074305872579306,1.9983714171947444,1.57971376198463,2.449037425757294,2.1457926725864,1.6055996213115584,2.449037425757294,1.9315241452280671,2.1457926725864,2.162381764304987,2.162381764304987,2.1535297476613517
1.999430728031996,1.9900771206906949,1.602289324495354,1.8771978816422223,1.8413284254141464,2.418444827252954,1.6055996213115584,1.9315241452280671,2.1535297476613517,2.449037425757294,1.9983714171947444,2.0863783055849376,2.1457926725864,2.1457926725864,2.143373240176903,1.670324016470873,2.6483478481794864,2.1535297476613517,2.044873595509527,2.044873595509527,1.9900771206906949,2.143373240176903,2.0341051272087065,1.6059814505609755,1.9870293079778447,2.1637082626340316,2.1777889336674905,1.885821136820072,2.1552222994523516,2.3085385146712603,1.8771978816422223,2.143373240176903,2.1637082626340316,1.9870293079778447,2.1457926725864,1.6020996377422843,2.2525620796656103,1.6054617883008024,2.1637082626340316,2.024685724290748,2.297173110804115,2.044873595509527,2.1535297476613517,2.1457926725864,1.6706584387763348,1.903851391407652,2.297173110804115,2.1552222994523516,2.0863783055849376,2.143373240176903,1.6173596945371311,1.903851391407652,1.6883013383186052,1.9983714171947444,1.602289324495354,2.1457926725864,2.0569533594117995,1.6050246652267788,0.2839563181054295,2.024685724290748
2.297173110804115,1.670324016470873,2.6483478481794864,2.297173110804115,1.6050246652267788,1.602289324495354,2.1552222994523516,2.1457926725864,2.1535297476613517,2.044873595509527,2.024685724290748,2.1457926725864,2.1535297476613517,1.8771978816422223,1.6173596945371311,1.8771978816422223,2.1535297476613517,2.143373240176903,1.9983714171947444,1.9870293079778447,2.105888744926977,2.190918061284222,2.024685724290748,1.8481869047698538,2.1535297476613517,2.297173110804115,2.1535297476613517,2.2525620796656103,1.9203561687103485,1.6010145259024597,2.1552222994523516,2.1457926725864,2.143373240176903,1.8757371727011987,2.024685724290748,1.8757371727011987,1.9203561687103485,1.6044625180184622,2.1535297476613517,2.143373240176903,1.602289324495354,1.8771978816422223,2.0569533594117995,1.6044625180184622,2.0569533594117995,1.7412670480471533,2.143373240176903,1.8672703084385454,2.143373240176903,2.0478829643660488,1.8848622281532186,1.6032033709704807,1.999430728031996,2.024685724290748,2.297173110804115,2.297173110804115,1.8757371727011987,2.143373240176903,2.1552222994523516,2.1535297476613517
2.024685724290748,2.0569533594117995,2.1457926725864,2.105888744926977,1.6010145259024597,1.8771978816422223,2.1457926725864,1.8771978816422223,2.143373240176903,1.999430728031996,2.024685724290748,1.9983714171947444,2.1552222994523516,2.143373240176903,1.6044625180184622,1.602289324495354,2.0569533594117995,1.9870293079778447,2.1535297476613517,2.297173110804115,1.6173596945371311,2.024685724290748,1.8848622281532186,2.143373240176903,2.024685724290748,2.1535297476613517,1.8771978816422223,2.143373240176903,2.1457926725864,2.1457926725864,1.9887926526868807,2.1457926725864,1.9203561687103485,1.6054776592080808,1.9870293079778447,2.0569533594117995,2.0569533594117995,1.8757371727011987,2.297173110804115,2.143373240176903,2.1457926725864,2.024685724290748,1.8938589006224127,1.9870293079778447,2.0569533594117995,1.9983714171947444,1.6054776592080808,1.8986672185429276,1.6031718809436726,2.2525620796656103,2.2525620796656103,2.143373240176903,2.143373240176903,1.999430728031996,2.024685724290748,2.1535297476613517,1.9870293079778447,1.9983714171947444,1.6054776592080808,1.8672703084385454
2.143373240176903,2.0569533594117995,2.0569533594117995,2.0569533594117995,1.999430728031996,2.1535297476613517,1.8848622281532186,1.6031718809436726,2.297173110804115,1.8771978816422223,2.143373240176903,1.8757371727011987,2.1457926725864,2.1643660900586523,1.9870293079778447,1.602289324495354,2.2525620796656103,1.9983714171947444,2.143373240176903,2.024685724290748,1.5936391279964022,2.143373240176903,1.8757371727011987,1.8771978816422223,1.999430728031996,2.143373240176903,1.8672703084385454,2.024685724290748,2.0569533594117995,2.0569533594117995,2.024685724290748,2.0941440117074457,1.9870293079778447,2.143373240176903,2.143373240176903,2.1535297476613517,2.0941440117074457,2.024685724290748,1.1075514650619183,2.2525620796656103,2.024685724290748,1.8848622281532186,2.143373240176903,2.1535297476613517,2.2525620796656103,2.143373240176903,1.9203561687103485,2.143373240176903,1.9870293079778447,2.0569533594117995,1.6056320363281382,2.1535297476613517,1.6055333874173787,2.024685724290748,1.8771978816422223,2.297173110804115,2.143373240176903,1.9203561687103485,2.0569533594117995,2.024685724290748
1.6031718809436726,2.0569533594117995,1.9203561687103485,1.6056320363281382,2.143373240176903,1.8848622281532186,2.024685724290748,2.2525620796656103,2.297173110804115,1.999430728031996,2.143373240176903,1.8771978816422223,2.1457926725864,2.143373240176903,2.024685724290748,1.9983714171947444,2.024685724290748,2.297173110804115,1.9870293079778447,1.602289324495354,2.297173110804115,2.297173110804115,1.8848622281532186,2.024685724290748,2.1457926725864,1.9870293079778447,1.8672703084385454,2.024685724290748,2.0941440117074457,1.8757371727011987,2.143373240176903,2.3527235164066576,2.143373240176903,2.0569533594117995,1.602289324495354,2.2525620796656103,2.143373240176903,1.6031718809436726,1.9186584634306703,1.9870293079778447,0.2839563181054295,2.143373240176903,2.024685724290748,2.1535297476613517,2.0478829643660488,2.024685724290748,2.024685724290748,0.2839563181054295,1.6052064218063553,1.9870293079778447,2.024685724290748,1.999430728031996,2.1535297476613517,2.0569533594117995,2.143373240176903,2.024685724290748,1.6056320363281382,2.143373240176903,2.0478829643660488,2.143373240176903
1.6056320363281382,1.9203561687103485,1.9983714171947444,2.2525620796656103,2.297173110804115,2.024685724290748,2.143373240176903,2.0569533594117995,2.024685724290748,1.8230871528296848,1.9186584634306703,2.1457926725864,2.024685724290748,2.297173110804115,1.9870293079778447,2.024685724290748,2.024685724290748,2.143373240176903,1.999430728031996,1.8771978816422223,1.9870293079778447,1.999430728031996,2.2525620796656103,2.024685724290748,2.143373240176903,2.3527235164066576,2.024685724290748,2.1535297476613517,2.1535297476613517,1.9203561687103485,1.9870293079778447,1.999430728031996,2.297173110804115,2.143373240176903,2.143373240176903,2.143373240176903,1.9870293079778447,2.024685724290748,2.024685724290748,2.3527235164066576,2.143373240176903,2.0941440117074457,2.143373240176903,2.024685724290748,1.8848107896898925,1.9870293079778447,2.143373240176903,2.143373240176903,2.024685724290748,2.143373240176903,2.3527235164066576,1.8208472979202426,2.024685724290748,2.2525620796656103,2.297173110804115,2.297173110804115,2.1535297476613517,1.9870293079778447,1.6053345308864475,1.999430728031996
1.999430728031996,1.9203561687103485,1.9186584634306703,2.143373240176903,2.143373240176903,2.024685724290748,2.1535297476613517,1.9870293079778447,2.297173110804115,1.8848107896898925,2.143373240176903,1.6056320363281382,2.2525620796656103,2.1535297476613517,2.024685724290748,2.024685724290748,1.9870293079778447,2.1457926725864,2.143373240176903,2.024685724290748,2.024685724290748,2.1535297476613517,1.9054169320498646,2.1457926725864,2.1535297476613517,2.1457926725864,2.1457926725864,1.9870293079778447,2.297173110804115,2.1457926725864,1.9870293079778447,1.9870293079778447,1.8848107896898925,2.1535297476613517,2.024685724290748,2.143373240176903,2.143373240176903,2.024685724290748,1.9870293079778447,1.999430728031996,2.143373240176903,2.143373240176903,2.143373240176903,1.9870293079778447,2.143373240176903,2.1457926725864,2.024685724290748,2.297173110804115,2.2525620796656103,2.024685724290748,2.1535297476613517,2.024685724290748,1.9870293079778447,2.1535297476613517,1.6054742914966604,1.824341531184733,2.143373240176903,2.143373240176903,2.143373240176903,2.297173110804115
